business_id,name,address,hours,is_open,categories,city,state,postal_code,review_count,stars,latitude,longitude,attributes,user_id,review_id,text,date1,reviewstars,Overall_review
0OBVjSwSqYLDu7wwuVWS9Q,The Orthopedic Clinic Association,"6320 W Union Hills Dr, Suite B-1800","[""[]""]",1,"['Orthopedists', 'Health & Medical', 'Doctors']",Glendale,AZ,85308,3,3,33.65450668,-112.1975784,['ByAppointmentOnly: True'],uLyYgccQnVdNT65JXCZyMA,TCKme7LmeGe1r4leFzQZwA,"Between TOCA and the Mayo clinic I'm about to just rip my skin off my flesh. I have genu varus on my left knee which gives me a bowed leg, I use to have it on my right but that was taken care of. I felt that since I'm starting to have arthritic pain I'd better have a final surgery. I go in June 23rd I was having some type of doubt's because Steen Johnson is not really a knee specialist (that's whom they gave me. He's more of a shoulder surgeon) and I was right because he basically couldn't do anything for me, but recommended me to Dr. yaggobucci, and needed to get an MRI first. So I got my MRI and had to drive all the way to the Phoenix location. I got that, got scheduled to see yaggobucci and and I told myself this is it, I finally get my surgery scheduled... Gee was I wrong again.. Apparently their was another X-ray I needed to get from the phoenix location they never told me about. So yagobucci said in order for him to be sure what operation I need I had to get that. So I had to drive all the way back to phoenix get the Xray he needed which I did (so I thought....) Yagobucci sent me to mayo clinic which is all the way in Scottsdale (i live in peoria) and from their Dr. Chabbra told me that they gave me the incorrect X-Ray (like what the heck? There were instructions on the paper of what to take!!!) And I also needed at CT scan. So I got those both in one day, and had TOCA send the MRI to Mayo. Mayo says chabbra will contact me in a week after he talks with his team on what he wants to do... Its been a week and nothing. I called them just to make sure they had everything needed from me, and then they said they needed the MRI from TOCA, yet they didn't realize they've actually had the MRI for the last week. So another week wasted. I've been trying to get surgery scheduled for a month now because its already late July now and I can't get a surgery scheduled. This is ridiculous. I never had to go to the doctors office back and forth so many times and have no solution. When I was 15 (which was only a few years ago) all it took was one visit and it was a go. These doctors need to understand I don't have a lot of time. I'm a 20 year old college student, majoring in culinary courses and I needed to know now what surgery I need because since this a reconstructive surgery, I can't just go back to my normal life after I wake up. Osteotomies (which is generally needed to cure genu varum) can take anywhere from 4-8 weeks just to walk again, my tuition is due now and I don't want to pay for a class I'm not sure I can take, but I've been played for the last month so I don't know what to do. I can't exactly do culinary arts in crutches btw, I thought I would have been in the operating room by now, so by then I will be back on my feet or at least a week or 2 way from normality...Turning 21 soon I thought this would be the perfect time to get rid of this problem, but TOCA and Mayo clinic took too much time energy and gas from car. I don't recommend either.",7/22/2016,2,P
8ISwdpgOEj6rznVvcWGXyA,Cenk Integrated Health & Spine Centers,"107 Gamma Dr, Ste 100A","['Monday 8:0-19:0', 'Tuesday 8:0-19:0', 'Wednesday 8:0-19:0', 'Friday 8:0-19:0', 'Saturday 8:0-13:0']",1,"['Medical Centers', 'Health & Medical']",Pittsburgh,PA,15238,3,3.5,40.4958992,-79.87065125,['ByAppointmentOnly: True'],Gz4dVHT9vPJB4I9XMJ78g,uCRpwz6oIxIvLQbxYjXwUQ,Terrible unprofessional staff. I couldn't make an appointment without receiving attitude from the first receptionist I spoke with (Alexandra) I believe was her name. She instructed that she couldn't help me and was very rude. I was then transferred to another receptionist and received the same snooty attitude. I ended up not showing up to my appointment to avoid the atmosphere I was not looking forward to being in. No thanks cenk chiropractic. I think you need employee evaluations.,3/20/2015,1,N
8ISwdpgOEj6rznVvcWGXyA,Cenk Integrated Health & Spine Centers,"107 Gamma Dr, Ste 100A","['Monday 8:0-19:0', 'Tuesday 8:0-19:0', 'Wednesday 8:0-19:0', 'Friday 8:0-19:0', 'Saturday 8:0-13:0']",1,"['Medical Centers', 'Health & Medical']",Pittsburgh,PA,15238,3,3.5,40.4958992,-79.87065125,['ByAppointmentOnly: True'],8wxTBgvIkCgEZrNfTc1eWQ,Yi1Wjon7Gp9uu-lPVpAC6Q,"Dr. Adisa is the best. Super nice guy, extremely personable and knowledgeable. Seriously, I've only visited like 5 or 6 times and he feels like an old friend. The rest of the staff is really nice as well, very professional.",10/31/2015,5,P
4PWgVhWOsuSAoKV2KK-PMw,Internal Medicine At Good Samaritan Regional Medical Center,"1300 N 12th Street, Suite 508","[""[]""]",1,"['Health & Medical', 'Hospitals']",Phoenix,AZ,85006,7,3.5,33.46311569,-112.0570679,"['AcceptsInsurance: True', 'ByAppointmentOnly: True']",VDyL5BdUkkKOKFprSOb4iA,lVP_kLb_zG8YLCdmozwL8g,Dr. O'Malley did leave. The replacement doctor is nothing like Dr. O'Malley! I left and found a new doctor near me.,4/20/2016,1,P
4PWgVhWOsuSAoKV2KK-PMw,Internal Medicine At Good Samaritan Regional Medical Center,"1300 N 12th Street, Suite 508","[""[]""]",1,"['Health & Medical', 'Hospitals']",Phoenix,AZ,85006,7,3.5,33.46311569,-112.0570679,"['AcceptsInsurance: True', 'ByAppointmentOnly: True']",BGgRjmrmid-MtcaB_jXgTA,WKJr2l_JkUqYb27697nyQ,"If Dr. David was still at this practice I would rate it better.  He was an amazing doctor and definitely worth the hassle of going to this office when he was still practicing there.  After he left the staff was so unbelievably rude when they called that I got so flustered I handed my husband the phone.  Making an appointment was always awful and more laborious than it needed to be. There referral service was the worst part, they auto refer you to doctors on their list without any thought to who they are sending you to. The hours are also very inconvenient. I never saw another doctor at this practice so maybe there is another one worth the headache but I am much happier with my new physician and her practice.",4/28/2012,2,N
0YcX4NLYO5DDwSr8KcV1rQ,Allergy & Clinical Immunology Associates,180 Fort Couch Rd,"[""[]""]",1,"['Health & Medical', 'Doctors', 'Allergists']",Pittsburgh,PA,15241,3,3,40.34623337,-80.05365753,"[""[]""]",IwVtVavdZFsdvhDqvVQFWQ,FRfc0IFykgBSc1v76Ddw7g,Love Dr. DeAngelo but I always wait for at least one hour when I schedule appointments at the Washington office.,7/28/2016,4,NA
0YcX4NLYO5DDwSr8KcV1rQ,Allergy & Clinical Immunology Associates,180 Fort Couch Rd,"[""[]""]",1,"['Health & Medical', 'Doctors', 'Allergists']",Pittsburgh,PA,15241,3,3,40.34623337,-80.05365753,"[""[]""]",g23xx_BkRti4H-zmbhnEKg,I6_fla284nLj5cN34ecQPQ,"If you suffer from allergies, I highly recommend this immunologist.  They helped me regain control of my allergies and asthma and are always willing to answer my questions ... no matter how silly they may seem :)",1/29/2013,4,N
Hdp_N3M5qdyAe2fGKZ-VzQ,Midwest Spine And Nerve Center,"1111 Deming Way, Ste 201","['Monday 8:0-17:0', 'Tuesday 8:0-17:0', 'Wednesday 8:0-17:0', 'Thursday 8:0-17:0', 'Friday 8:0-17:0']",1,"['Chiropractors', 'Health & Medical', 'Weight Loss Centers']",Madison,WI,53717,3,5,43.08123016,-89.53350067,['ByAppointmentOnly: True'],R8pCoETYcyoq6_yqaJw-9A,SOlDAKnK7MJa-rTgaP4IxA,Dr. Sekanick has done an amazing job with my lower back pain and does a great job of working around my schedule.,11/10/2015,5,P
Hdp_N3M5qdyAe2fGKZ-VzQ,Midwest Spine And Nerve Center,"1111 Deming Way, Ste 201","['Monday 8:0-17:0', 'Tuesday 8:0-17:0', 'Wednesday 8:0-17:0', 'Thursday 8:0-17:0', 'Friday 8:0-17:0']",1,"['Chiropractors', 'Health & Medical', 'Weight Loss Centers']",Madison,WI,53717,3,5,43.08123016,-89.53350067,['ByAppointmentOnly: True'],5D9I50DLwP2tLz82W4F6FQ,n5n-aVgJ1I90ExWb3NL9kw,"Dr Sam at the East location is awesome!  From the time I first walked in the door (with doubt of course) until today I'm 99% pain free of neck and back issues.  I wish I would have done this sooner.  Dr Sam treats the problem and works the area over and over again until you are feeling better.  I was always told I would need surgery and that's why I kept putting it off, due to knowing that doesn't always work!  Kuddos to Midwest Spine and Nerve Center! I""m one happy patient!",8/18/2015,5,P
Hdp_N3M5qdyAe2fGKZ-VzQ,Midwest Spine And Nerve Center,"1111 Deming Way, Ste 201","['Monday 8:0-17:0', 'Tuesday 8:0-17:0', 'Wednesday 8:0-17:0', 'Thursday 8:0-17:0', 'Friday 8:0-17:0']",1,"['Chiropractors', 'Health & Medical', 'Weight Loss Centers']",Madison,WI,53717,3,5,43.08123016,-89.53350067,['ByAppointmentOnly: True'],vssTksoQIg4KAjD2wF_y0w,B9MbcfaQ45eILIoZbX36Fg,I met with Dr. Chris Sekanick on Demming Way and was so impressed with him as he tested me for deficiencies and had all the equipment that my sophisticated MD's were lacking. They seem to think the answer to everything is Big Pharma and throwing their patients a pill which isn't my philosophy as I want to get to the root cause and watch what I eat. So glad I found them as they are wonderful and I'm looking forward to our relationship. I was so happy to find him and was so relaxed that I fell asleep there. So great to find someone that's ahead of everyone out there. Definitely recommend to everyone. This guy knows what he's doing!,7/6/2015,5,P
3ZmnJ5OWgwPQhXy7xAlmTw,Dr. Frentz & Kollegen,Königstr. 2,"['Monday 7:30-19:0', 'Tuesday 7:30-19:0', 'Wednesday 7:30-19:0', 'Thursday 7:30-19:0', 'Friday 7:30-13:0']",1,"['General Dentistry', 'Cosmetic Dentists', 'Health & Medical', 'Oral Surgeons', 'Dentists', 'Pediatric Dentists']",Stuttgart,BW,70173,18,4,48.78234863,9.181704521,['ByAppointmentOnly: False'],YXSfU0RqpsA83DE0WQbosA,mR4oPVu830Pf0TK0AErSNg,"Ich glaube die Beliebtheit der Damen ist ihnen etwas zu Kopf gestiegen. Auf der Suche nach einem neuen Zahnarzt in Stuttgart bin ich auf die Praxis gestoßen. Ein Termin war am Tage meines Anrufs erst in zwei Monaten möglich - nicht weiter schlimm da nicht schnell notwendig und zeugt ja von der Beliebtheit der Praxis. Als sich aber dann Wochen später ein Zahn akut entzündete war kein kurzfristiger Termin zur Schmerzbehandlung möglich - 5 Tage Wartezeit, ein Unding. Wurde von den Sprechstundenhilfen sehr arrogant behandelt - daraufhin habe ich mir einen anderen Zahnarzt gesucht. Die Praxis Frentz ist für mich gestorben",3/9/2008,1,N
0Fs4Z2nKGzZAEM1bDlDoiQ,Vemma Nutrition,8322 E Hartford Dr,"['Monday 8:0-23:0', 'Tuesday 8:0-23:0', 'Wednesday 8:0-23:0', 'Thursday 8:0-23:0', 'Friday 8:0-23:0', 'Saturday 8:0-23:0', 'Sunday 8:0-23:0']",1,['Health & Medical'],Scottsdale,AZ,85255,6,1.5,33.64378738,-111.899147,['ByAppointmentOnly: False'],gy6WvZuQAnUQpMfxP0LyTg,qJb3pPQ_qrKYFM3q4HHk1Q,"It was a scam, it was always a scam.  Glad to see government doing their job and shutting down their little cult culture, a sight for sore eyes.  Now that they've gotten such bad national publicity, their major sponsor the Suns have dropped  them like a bad habit, and their brainwashed customers are starting to wake up, it's all over. Doesn't matter what happens on the 15th, they are done!",9/3/2015,1,P
0Fs4Z2nKGzZAEM1bDlDoiQ,Vemma Nutrition,8322 E Hartford Dr,"['Monday 8:0-23:0', 'Tuesday 8:0-23:0', 'Wednesday 8:0-23:0', 'Thursday 8:0-23:0', 'Friday 8:0-23:0', 'Saturday 8:0-23:0', 'Sunday 8:0-23:0']",1,['Health & Medical'],Scottsdale,AZ,85255,6,1.5,33.64378738,-111.899147,['ByAppointmentOnly: False'],63V3E_yPs3OzSqOs-GLt5A,4osj9FcXDE2ktk_gbgga0Q,their product is great because of their vemma juice I have felt better and my diabetes is not an issue anymore,6/11/2013,5,P
0Fs4Z2nKGzZAEM1bDlDoiQ,Vemma Nutrition,8322 E Hartford Dr,"['Monday 8:0-23:0', 'Tuesday 8:0-23:0', 'Wednesday 8:0-23:0', 'Thursday 8:0-23:0', 'Friday 8:0-23:0', 'Saturday 8:0-23:0', 'Sunday 8:0-23:0']",1,['Health & Medical'],Scottsdale,AZ,85255,6,1.5,33.64378738,-111.899147,['ByAppointmentOnly: False'],FzjYu5RIr9YowXz_6TDRDw,ggGwgJkYlJUJk5QNjypwsw,Avoid this company at all cost. This is a network marketing company and I had the misfortune of talking with one of its distributors by the name of Shawn Stoik. His despicable behavior included insulting my intelligence as well as my religion all because I simply told him I was not interested in Vemma. Any company that continues to allow a person such as him to represent them should be avoided.,5/8/2014,1,P
0Fs4Z2nKGzZAEM1bDlDoiQ,Vemma Nutrition,8322 E Hartford Dr,"['Monday 8:0-23:0', 'Tuesday 8:0-23:0', 'Wednesday 8:0-23:0', 'Thursday 8:0-23:0', 'Friday 8:0-23:0', 'Saturday 8:0-23:0', 'Sunday 8:0-23:0']",1,['Health & Medical'],Scottsdale,AZ,85255,6,1.5,33.64378738,-111.899147,['ByAppointmentOnly: False'],0Z70a08cCLezxmWnI49rFw,SBBjJArmQfIO-Ayfto0Dlg,"I am sure the product is probably as good as other energy drinks out there, but the ""sales"" branch of it is scammish. I just wanted other individuals to hear this because I had come across this business over the internet and on Craig's list. I was asked to look at a website with videos and these are like 20 minute videos. Sure the guy whom I was suppose to text said that it was not sales oriented, but referral. Just another scam out there wanting people to refer products and you make only as much money, as the amount of people you refer. Sounds like sales to me. Not commission, but referral commission (think pyramid scheme). If this is something that sounds good to you, great..maybe you can break even. But to me, they need to find another way to advertise their products, not the scam way.",8/12/2013,1,P
3pCTA4QiDKMae4ZKxwfDlw,"Saluja Raminder, MD","Saluja Cosmetic And Laser Ctr, 9615 Northcross Center Ct, Ste B","['Monday 8:30-16:30', 'Tuesday 8:30-16:30', 'Wednesday 9:30-18:30', 'Thursday 8:30-16:30', 'Friday 8:30-13:0']",1,"['Doctors', 'Dermatologists', 'Ophthalmologists', 'Health & Medical', 'Cosmetic Surgeons']",Huntersville,NC,28078,3,5,35.44778824,-80.8655014,['ByAppointmentOnly: True'],Mtqi_LkkZeX5nf4iCnforA,Rvwy2xN_5MttxOCzgDxppQ,I would recommend Dr. Saluja to any of my family and friends. She is the best at her craft and is passionate about providing solutions uniquely for each patient. Love her!,10/22/2015,5,P
0r11qaBC1jEG8HuhD1Xtdg,Prosperity Chiropractic,"10210 Prosperity Park Dr, Ste 400","['Monday 15:0-18:30', 'Tuesday 7:30-12:30', 'Tuesday 15:30-18:30', 'Wednesday 15:0-18:0', 'Thursday 7:30-12:30', 'Thursday 15:30-18:30', 'Friday 9:0-12:0']",1,"['Chiropractors', 'Rehabilitation Center', 'Health & Medical', 'Massage Therapy']",Charlotte,NC,28269,3,5,35.36488724,-80.78604889,"['AcceptsInsurance: True', 'ByAppointmentOnly: True']",BAUQ0614gxQbAlCA3R7LBQ,eCqTGpTX97jHBY3VyOk0Pw,"Dr. Kubricht and his staff are awesome. I came in with chronic back pain and was a little skeptical after my previous chiropractor hadn't helped. After a detailed exam with X-rays, Dr Kubricht explained what was wrong with my back he offered different options for care that fit my schedule. His goal is to not only get the pain relieved, but to prevent it from returning.  He had me do exercises, get adjustments, and do traction. One thing I liked was the other patients in there were doing different exercises which made me realize each plan is individualized and not cookie cutter.",12/12/2014,5,N
0r11qaBC1jEG8HuhD1Xtdg,Prosperity Chiropractic,"10210 Prosperity Park Dr, Ste 400","['Monday 15:0-18:30', 'Tuesday 7:30-12:30', 'Tuesday 15:30-18:30', 'Wednesday 15:0-18:0', 'Thursday 7:30-12:30', 'Thursday 15:30-18:30', 'Friday 9:0-12:0']",1,"['Chiropractors', 'Rehabilitation Center', 'Health & Medical', 'Massage Therapy']",Charlotte,NC,28269,3,5,35.36488724,-80.78604889,"['AcceptsInsurance: True', 'ByAppointmentOnly: True']",JF8hakjy8LagcWuVx5tD1Q,QLBkbiHwwPYFgWVtHo4fjw,"This is the first chiropractor I've ever been to because I've always been skeptical about the benefits of it. I have had back pain for years and always get ""stuck"" when I lay or sit down for too long. I'm only 22 years old so it was frustrating to have constant back pain. I went to see Dr. Kubricht at Prosperity Chiropractic and he did an X ray and found that I have a curved spine. Ive been going here for about a month now and can't even tell you how much better I've been feeling. Right now I'm going 3 days a week but I'm positive that I'll be able to start going less often now that my back Is improving. The doctor and his staff are always so friendly and I feel like family there. I would recommend them to anyone!",10/7/2014,5,P
0r11qaBC1jEG8HuhD1Xtdg,Prosperity Chiropractic,"10210 Prosperity Park Dr, Ste 400","['Monday 15:0-18:30', 'Tuesday 7:30-12:30', 'Tuesday 15:30-18:30', 'Wednesday 15:0-18:0', 'Thursday 7:30-12:30', 'Thursday 15:30-18:30', 'Friday 9:0-12:0']",1,"['Chiropractors', 'Rehabilitation Center', 'Health & Medical', 'Massage Therapy']",Charlotte,NC,28269,3,5,35.36488724,-80.78604889,"['AcceptsInsurance: True', 'ByAppointmentOnly: True']",SYBoyzjL76AzRXkFM7-BOQ,0m7IosKGu9Of_vBWvK1e9A,"I have really enjoyed coming to Dr. Bret Kubricht for treatment. I feel so much better than when I first came to him. He is honest, knowledgeable, and very caring and a good chiropractor. I never feel rushed or pressured. He cares about the well being of his patients. The staff is warm and very welcoming. I would highly recommend Dr. Kubricht to friends and family.",1/15/2015,5,P
0_WgJ_3vhYCE0Tn_Dnzbow,Dr. med. Robert Rezutka,Rotebühlplatz 19,"[""[]""]",1,"['Health & Medical', 'Doctors', 'Family Practice']",Stuttgart,BW,70178,6,3.5,48.77410126,9.17206955,"[""[]""]",BbTonuMmot2kSNmR9ijh_Q,TuRQ047GgBa3FU6525edig,"Fachlich sehr kompetent, keine lange Wartezeiten; nettes Personal, Terminvereinbarung bei anderen Fachärzten häufig durch Dr. Rezutka oder seine Assistentinnen selbst. Schöne, moderne Räume; gute Lage!",8/30/2011,5,NA
6GBhaDFemq_0-7Fo-9-O2A,The Back Rub Company,"7830 E Redfield Rd, Ste 12","['Monday 8:0-20:0', 'Tuesday 8:0-20:0', 'Wednesday 8:0-20:0', 'Thursday 8:0-20:0', 'Friday 8:0-20:0', 'Saturday 8:0-20:0', 'Sunday 8:0-20:0']",1,"['Massage', 'Nutritionists', 'Beauty & Spas', 'Health & Medical', 'Active Life', 'Yoga', 'Fitness & Instruction']",Scottsdale,AZ,85260,6,4.5,33.61439514,-111.9119339,"['AcceptsInsurance: False', 'BikeParking: True', 'BusinessAcceptsCreditCards: True', \\\""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}\\\"", 'ByAppointmentOnly: True', 'GoodForKids: False', 'RestaurantsPriceRange2: 1', 'WheelchairAccessible: True']",438zLKPkv5kPQ9sjWCeWLg,HmEu4ikybNkt_-BtCJo6Cw,"My office uses The Back Rub Co for bi-weekly massages. My co-workers and I LOVE our regular massage therapist Pat. We have many testimonies of cured aches and pains. She also takes the time to teach us stretches and new ways to do our daily work and activities. They also provide fantastic massages outside an office setting. As an athlete I have lots of muscle issues. Heidi, at the PHX location, did an amazing job working out the cycling kinks in my upper back.",7/2/2014,5,P
6GBhaDFemq_0-7Fo-9-O2A,The Back Rub Company,"7830 E Redfield Rd, Ste 12","['Monday 8:0-20:0', 'Tuesday 8:0-20:0', 'Wednesday 8:0-20:0', 'Thursday 8:0-20:0', 'Friday 8:0-20:0', 'Saturday 8:0-20:0', 'Sunday 8:0-20:0']",1,"['Massage', 'Nutritionists', 'Beauty & Spas', 'Health & Medical', 'Active Life', 'Yoga', 'Fitness & Instruction']",Scottsdale,AZ,85260,6,4.5,33.61439514,-111.9119339,"['AcceptsInsurance: False', 'BikeParking: True', 'BusinessAcceptsCreditCards: True', \\\""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}\\\"", 'ByAppointmentOnly: True', 'GoodForKids: False', 'RestaurantsPriceRange2: 1', 'WheelchairAccessible: True']",_ARfbvCiezk0Yqsjhjr2rA,op8ibuaCPv4ddng5AGeitg,"Hired them for a company event. These were just average massages but it was reasonably priced. It didn't seem like either of the masseuses knew what to do. One talked the entire time, not allowing you to relax. The other would jump from a couple seconds on the back of your head, to your lower back for a couple of presses, then your right shoulder, back to the back, then to the head again. I wish we had chosen to do manicures instead of massages from The Back Rub Company. 3 stars for them being friendly, nice & affordable.",1/21/2016,3,P
6GBhaDFemq_0-7Fo-9-O2A,The Back Rub Company,"7830 E Redfield Rd, Ste 12","['Monday 8:0-20:0', 'Tuesday 8:0-20:0', 'Wednesday 8:0-20:0', 'Thursday 8:0-20:0', 'Friday 8:0-20:0', 'Saturday 8:0-20:0', 'Sunday 8:0-20:0']",1,"['Massage', 'Nutritionists', 'Beauty & Spas', 'Health & Medical', 'Active Life', 'Yoga', 'Fitness & Instruction']",Scottsdale,AZ,85260,6,4.5,33.61439514,-111.9119339,"['AcceptsInsurance: False', 'BikeParking: True', 'BusinessAcceptsCreditCards: True', \\\""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}\\\"", 'ByAppointmentOnly: True', 'GoodForKids: False', 'RestaurantsPriceRange2: 1', 'WheelchairAccessible: True']",_CzBicI-dBGcueZJqVTvqg,cykoCnmzME9XYwdx1A_BNw,First timer here and these guys are awesome!  If you want to spoil your staff - your customers - this is a great way to go.  I stumbled upon Tiff and her crew at a local event and found that they do on sight wellness and all kinds of great things!   20 minutes well spent.  they do many events but was surprised that they could be so affordable in my own home OR business.  What a great perk!  thank you.,3/13/2014,5,P
6GBhaDFemq_0-7Fo-9-O2A,The Back Rub Company,"7830 E Redfield Rd, Ste 12","['Monday 8:0-20:0', 'Tuesday 8:0-20:0', 'Wednesday 8:0-20:0', 'Thursday 8:0-20:0', 'Friday 8:0-20:0', 'Saturday 8:0-20:0', 'Sunday 8:0-20:0']",1,"['Massage', 'Nutritionists', 'Beauty & Spas', 'Health & Medical', 'Active Life', 'Yoga', 'Fitness & Instruction']",Scottsdale,AZ,85260,6,4.5,33.61439514,-111.9119339,"['AcceptsInsurance: False', 'BikeParking: True', 'BusinessAcceptsCreditCards: True', \\\""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}\\\"", 'ByAppointmentOnly: True', 'GoodForKids: False', 'RestaurantsPriceRange2: 1', 'WheelchairAccessible: True']",1fJ0L4YeXKxkDiNczA5b6Q,X5yR1PNXdLBstlAYtgthIQ,"We hired The Back Rub Company to provide chair massages for our day care teachers as a part of Teacher Appreciation Week. I was a little skeptical because, although the website said they provide services nation wide, all the reviews were from Arizona where the company is based. Still, Tiffany provided great customer service with the quote provision and scheduling, and the price was right, so I decided to give it a shot...I'm glad I did! The massage therapist was wonderful. Arrived right on time and the teachers all raved about the massages. We will definitely do this again!",5/15/2014,5,P
1hAu27JoigXU2IkbDpi8Yg,Desert Indigo Bodywork,7th St & Glendale,['Friday 9:45-15:0'],1,"['Health & Medical', 'Massage Therapy']",Phoenix,AZ,85014,4,5,33.53905106,-112.0646515,['ByAppointmentOnly: True'],Uiuy2gpAT2wYewTFat64Gg,M-Mq_uhyi-tnodnTeWgi1g,"Kiya is one amazing lady. Ive had massage and pelvic care with her. She walks you through everything. She responds to you in ways that are healing for your mind as well as your body. She is very quick to share her vast knowledge. I will not go anywhere else. She is definitely who I am using to help me heal my body! I recommend her to all my friends, my mother and sisters see her to!",6/3/2014,5,P
1hAu27JoigXU2IkbDpi8Yg,Desert Indigo Bodywork,7th St & Glendale,['Friday 9:45-15:0'],1,"['Health & Medical', 'Massage Therapy']",Phoenix,AZ,85014,4,5,33.53905106,-112.0646515,['ByAppointmentOnly: True'],lMpSsFY32z4zBJ8KFYisDw,pF3fjHmb4eCHBNDi9Jyc0Q,Cannot say enough amazing things about Kiya! She is so skilled in her craft and really takes the time to find the root of your discomfort. I highly suggest trying her! She will make you feel calm and at ease while walking you through her process! Everyone should go to her first before trying anywhere else! You will not be disappointed!,9/25/2014,5,P
1hAu27JoigXU2IkbDpi8Yg,Desert Indigo Bodywork,7th St & Glendale,['Friday 9:45-15:0'],1,"['Health & Medical', 'Massage Therapy']",Phoenix,AZ,85014,4,5,33.53905106,-112.0646515,['ByAppointmentOnly: True'],BkRgVyMDggYsBzqqckwBcA,0iPBDkclx3wNqCNb-Xjw3Q,"I went to see Kiya on a referral from my chiropractor, because I have shoulder pain that kept flaring up. For the first time in many years I'm not in constant pain. Kiya is a gift and is passionate about healing and helping others. She's friendly and professional and I recommend her to everyone I know.",1/16/2014,5,P
1hAu27JoigXU2IkbDpi8Yg,Desert Indigo Bodywork,7th St & Glendale,['Friday 9:45-15:0'],1,"['Health & Medical', 'Massage Therapy']",Phoenix,AZ,85014,4,5,33.53905106,-112.0646515,['ByAppointmentOnly: True'],8cSmqXIHdVwqqf42TzaJTg,_VIDf91E-XV9Fl9Ya62Rnw,"Kiya VanNess is by far the best massage therapist I have known. She has helped my family and I with our aches, pains and health issues. She addresses the immediate pain and also gets to the root of the matter by finding a long term solution to the source of your discomfort. In addition, she offers a wealth of knowledge about many aspects of holistic healing, especially for women and children. We are so grateful to her and hope that others discover the benefits of her bodywork treatments.",10/24/2013,5,P
25-bKhOpVDDN_JYbv60wVA,a Midwife's Kaleidoscope,,"[""[]""]",1,"['Midwives', 'Health & Medical']",Phoenix,AZ,85006,5,4,33.46360016,-112.0535965,['ByAppointmentOnly: True'],bmLG7z29_cVlkuHlWO-qVw,qgPJAz2dgi3Wca7HIZ43ZQ,"Sarah Butterfly (and assistant Ada) attended both my sons' home births. I felt supported and safe throughout my pregnancies, labors and postpartum. When met with obstacles; like unexplained bleeding, questionable ultrasounds, three days of labor, trouble nursing, Sarah was always there with knowledge, guidance and encouragement...and I have two beautiful, healthy, happy babes to show for it!",5/20/2014,5,P
25-bKhOpVDDN_JYbv60wVA,a Midwife's Kaleidoscope,,"[""[]""]",1,"['Midwives', 'Health & Medical']",Phoenix,AZ,85006,5,4,33.46360016,-112.0535965,['ByAppointmentOnly: True'],URkuEFtZmfeRJnA_ji69Lg,aDHWy-E_luOjijXxmEAYOA,"Sarah Butterfly attended my third child's birth which was the first homebirth I've ever experienced. Throughout my care she was available 24/7 to answer questions and sometimes just offer a pep talk. At 41 weeks, 5 days my third baby decided to come. I didn't think I was in labor but Sarah somehow just knew to come. Her and her birth assistant and midwife in training, Ada, were amazing at just knowing what I needed when I needed it with little direction from me. Sarah is very non interventionalist, and trusts the birth process and the mother's instinct like nobody I have ever met. I can't imagine how I would have gotten through the pregnancy without her calming presence, reassuring words, and complete faith in me and my body. If you feel your ob/gyn isn't listening to you, or you're tired of being pressured into certain ""norms"", Sarah is the perfect choice for you. She is amazing and I cannot say enough good things about her!!!! I could have had a hospital birth and zero out of pocket expense but I chose to switch to her and never looked back. Its a decision I could not be more happy with, and I'm sure you'll feel the same!!!",5/27/2013,5,P
25-bKhOpVDDN_JYbv60wVA,a Midwife's Kaleidoscope,,"[""[]""]",1,"['Midwives', 'Health & Medical']",Phoenix,AZ,85006,5,4,33.46360016,-112.0535965,['ByAppointmentOnly: True'],elyFxS3PzzcXWq55jgxuLw,gB27_hgSt28lQ31SQTzzqw,After reading the reviews I was happy that I finally found a midwife that I would like so I sent her an email. No response. She also does not respond to phone calls. My only question was if she takes my insurance. Even if the answer was no it would be nice to know that instead of being ignored!,10/12/2015,1,P
oKbuHkJREZArkzPxMi4Wg,Phoenix Perinatal Associates,"3877 N 7th St, Ste 400","[""[]""]",1,"['Doctors', 'Obstetricians & Gynecologists', 'Health & Medical', 'Midwives']",Phoenix,AZ,85014,10,3,33.49248123,-112.064537,['ByAppointmentOnly: True'],T1jicY-vxpCOTl5SIdVLxg,ikjQAraFDpmSZd7KPJL7Jg,"This place has wonderful, doctors, nurses and staff!  This location is one of several offices in the valley that treats high risk pregnancies pre, post and during :)  This practice has been around for 20+ years and has had a great reputation for quailty care for many years.",9/9/2011,5,P
